PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,CabinProcessed,Num,Deck,Side,Group,GroupNum,encTransported,encCryoSleep,encSide,encVIP,MoneySpent,logMoneySpent,spentMoney,residuals,binAge,isKid,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
6459_01,Earth,True,G/1047/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Danie Olshaffey,False,G/1047/P,1047.0,G,P,6459.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6461_01,Earth,False,F/1232/S,TRAPPIST-1e,28.0,False,0.0,602.0,0.0,115.0,0.0,Henrie Moodmandez,True,F/1232/S,1232.0,F,S,6461.0,1.0,1.0,0.0,1.0,0.0,717.0,6.576469569048224,1,-1.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6462_01,Mars,True,F/1233/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Null,True,F/1233/S,1233.0,F,S,6462.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6462_02,Mars,False,F/1233/S,TRAPPIST-1e,21.0,False,899.0,1.0,1686.0,13.0,0.0,Gibers Cure,True,F/1233/S,1233.0,F,S,6462.0,2.0,1.0,0.0,1.0,0.0,2599.0,7.863266724009573,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6463_01,Earth,False,F/1234/S,TRAPPIST-1e,24.0,False,1256.0,2.0,8.0,1530.0,0.0,Guadae Jacobbinson,False,F/1234/S,1234.0,F,S,6463.0,1.0,0.0,0.0,1.0,0.0,2796.0,7.936302693201959,1,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6464_01,Earth,False,F/1338/P,PSO J318.5-22,18.0,False,22.0,0.0,20.0,596.0,5.0,Arllia Ellahan,False,F/1338/P,1338.0,F,P,6464.0,1.0,0.0,0.0,0.0,0.0,643.0,6.467698726104354,1,0.0,"(13.0, 18.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6468_01,Mars,True,F/1339/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Snich Crité,True,F/1339/P,1339.0,F,P,6468.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6468_02,Mars,True,F/1339/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Guans Crité,True,F/1339/P,1339.0,F,P,6468.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6468_03,Mars,True,E/411/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Elfs Crité,False,E/411/P,411.0,E,P,6468.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(35.0, 41.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6468_04,Mars,False,D/204/P,TRAPPIST-1e,32.0,True,1179.0,0.0,4.0,0.0,0.0,Unchal Crité,False,D/204/P,204.0,D,P,6468.0,4.0,0.0,0.0,0.0,1.0,1183.0,7.076653815443951,1,0.0,"(31.0, 35.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6470_01,Earth,False,E/432/S,TRAPPIST-1e,19.0,False,14.0,614.0,0.0,160.0,0.0,Sterry Chardst,False,E/432/S,432.0,E,S,6470.0,1.0,0.0,0.0,1.0,0.0,788.0,6.670766320845874,1,0.0,"(18.0, 21.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6471_01,Earth,False,G/1050/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Adria Cardners,True,G/1050/S,1050.0,G,S,6471.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6472_01,Europa,True,B/250/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Steary,True,B/250/S,250.0,B,S,6472.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6472_02,Europa,True,B/250/S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Cellah Steary,True,B/250/S,250.0,B,S,6472.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6473_01,Mars,True,F/1236/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Koat Chpie,True,F/1236/S,1236.0,F,S,6473.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6475_01,Mars,True,F/1340/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,,Luse Ses,True,F/1340/P,1340.0,F,P,6475.0,1.0,1.0,1.0,0.0,0.0,,,0,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6477_01,Europa,False,D/196/S,55 Cancri e,23.0,False,0.0,44.0,0.0,3452.0,83.0,Tabih Witeronfus,False,D/196/S,196.0,D,S,6477.0,1.0,0.0,0.0,1.0,0.0,3579.0,8.183118079394745,1,0.0,"(21.0, 24.0]",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6477_02,Europa,False,D/196/S,55 Cancri e,17.0,False,0.0,311.0,6.0,4236.0,557.0,Ranan Witeronfus,False,D/196/S,196.0,D,S,6477.0,2.0,0.0,0.0,1.0,0.0,5110.0,8.53915035876828,1,0.0,"(13.0, 18.0]",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6478_01,Mars,False,E/412/P,TRAPPIST-1e,29.0,False,1290.0,0.0,6.0,1.0,0.0,Cole Hac,False,E/412/P,412.0,E,P,6478.0,1.0,0.0,0.0,0.0,0.0,1297.0,7.168579897264035,1,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6480_01,Earth,False,E/433/S,TRAPPIST-1e,27.0,False,352.0,14.0,1.0,407.0,15.0,Jimmya Dotsondez,False,E/433/S,433.0,E,S,6480.0,1.0,0.0,0.0,1.0,0.0,789.0,6.672032945461067,1,0.0,"(24.0, 27.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6481_01,Earth,False,G/1052/S,TRAPPIST-1e,22.0,False,89.0,0.0,795.0,0.0,3.0,Jayne Bulliamoses,True,G/1052/S,1052.0,G,S,6481.0,1.0,1.0,0.0,1.0,0.0,887.0,6.78897174299217,1,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6482_01,Mars,False,F/1237/S,55 Cancri e,26.0,False,414.0,239.0,681.0,352.0,0.0,Chtios Letie,False,F/1237/S,1237.0,F,S,6482.0,1.0,0.0,0.0,1.0,0.0,1686.0,7.430707082545968,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6482_02,Mars,True,F/1237/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Dow Letie,True,F/1237/S,1237.0,F,S,6482.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6482_03,Mars,True,F/1237/S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Nutch Letie,True,F/1237/S,1237.0,F,S,6482.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6485_01,Earth,False,F/1238/S,55 Cancri e,78.0,False,0.0,213.0,202.0,288.0,0.0,Regory Haydenzier,True,F/1238/S,1238.0,F,S,6485.0,1.0,1.0,0.0,1.0,0.0,703.0,6.556778356158042,1,-1.0,"(49.0, 79.0]",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6485_02,Earth,False,G/1053/S,TRAPPIST-1e,24.0,False,0.0,0.0,53.0,652.0,0.0,Benry Haydenzier,True,G/1053/S,1053.0,G,S,6485.0,2.0,1.0,0.0,1.0,0.0,705.0,6.559615237493242,1,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6487_01,Earth,False,F/1343/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,22.0,1030.0,Marlie Solon,False,F/1343/P,1343.0,F,P,6487.0,1.0,0.0,0.0,0.0,0.0,1052.0,6.959398512133975,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6488_01,Europa,False,A/79/S,TRAPPIST-1e,50.0,False,0.0,1663.0,336.0,1855.0,4.0,Propsh Ingwhed,False,A/79/S,79.0,A,S,6488.0,1.0,0.0,0.0,1.0,0.0,3858.0,8.258163361537619,1,0.0,"(49.0, 79.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6489_01,Earth,True,G/1049/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Elsane Balley,False,G/1049/P,1049.0,G,P,6489.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6490_01,Europa,True,C/201/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Errairk Ineded,True,C/201/P,201.0,C,P,6490.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6490_02,Europa,False,C/201/P,55 Cancri e,29.0,False,0.0,889.0,0.0,4921.0,290.0,Phecca Ineded,False,C/201/P,201.0,C,P,6490.0,2.0,0.0,0.0,0.0,0.0,6100.0,8.716207971151853,1,0.0,"(27.0, 31.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6490_03,Europa,False,C/201/P,55 Cancri e,27.0,False,0.0,6924.0,849.0,149.0,1166.0,Tabiton Ightive,True,C/201/P,201.0,C,P,6490.0,3.0,1.0,0.0,0.0,0.0,9088.0,9.11482017011877,1,-1.0,"(24.0, 27.0]",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6490_04,Null,False,C/201/P,TRAPPIST-1e,42.0,False,0.0,1972.0,0.0,108.0,5.0,Marga Ineded,True,C/201/P,201.0,C,P,6490.0,4.0,1.0,0.0,0.0,0.0,2085.0,7.643003635560718,1,-1.0,"(41.0, 49.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6492_01,Earth,True,G/1055/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Dawne Bushallert,True,G/1055/S,1055.0,G,S,6492.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6493_01,Earth,True,G/1050/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Terald Dillips,True,G/1050/P,1050.0,G,P,6493.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6494_01,Mars,False,F/1344/P,TRAPPIST-1e,38.0,False,1192.0,5.0,1864.0,4287.0,0.0,Oafron Mushe,False,F/1344/P,1344.0,F,P,6494.0,1.0,0.0,0.0,0.0,0.0,7348.0,8.90231952852887,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6500_01,Earth,False,E/413/P,TRAPPIST-1e,32.0,False,1.0,0.0,0.0,1.0,785.0,Jennya Ingston,False,E/413/P,413.0,E,P,6500.0,1.0,0.0,0.0,0.0,0.0,787.0,6.669498089857879,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6501_01,Earth,False,F/1240/S,TRAPPIST-1e,21.0,False,0.0,31.0,2076.0,77.0,0.0,Candra Weberts,True,F/1240/S,1240.0,F,S,6501.0,1.0,1.0,0.0,1.0,0.0,2184.0,7.68937110752969,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6502_01,Earth,False,G/1058/S,TRAPPIST-1e,6.0,Null,0.0,0.0,0.0,0.0,0.0,Thelix Mcdanield,True,G/1058/S,1058.0,G,S,6502.0,1.0,1.0,0.0,1.0,,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6503_01,Earth,False,F/1347/P,TRAPPIST-1e,27.0,False,0.0,1.0,20.0,0.0,1363.0,Billia Mcfarley,False,F/1347/P,1347.0,F,P,6503.0,1.0,0.0,0.0,0.0,0.0,1384.0,7.233455418621439,1,0.0,"(24.0, 27.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6508_01,Earth,False,F/1242/S,PSO J318.5-22,32.0,False,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,False,F/1242/S,1242.0,F,S,6508.0,1.0,0.0,0.0,1.0,0.0,591.0,6.3835066348840055,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6509_01,Earth,False,F/1243/S,PSO J318.5-22,23.0,False,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,True,F/1243/S,1243.0,F,S,6509.0,1.0,1.0,0.0,1.0,0.0,753.0,6.625392368007956,1,-1.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6510_01,Europa,False,D/205/P,TRAPPIST-1e,29.0,False,0.0,6.0,0.0,0.0,5531.0,Sabiton Tairbatic,False,D/205/P,205.0,D,P,6510.0,1.0,0.0,0.0,0.0,0.0,5537.0,8.619388703730907,1,0.0,"(27.0, 31.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6511_01,Earth,False,F/1348/P,TRAPPIST-1e,22.0,False,151.0,6.0,26.0,0.0,533.0,Katen Gainney,False,F/1348/P,1348.0,F,P,6511.0,1.0,0.0,0.0,0.0,0.0,716.0,6.57507584059962,1,0.0,"(21.0, 24.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6511_02,Earth,True,G/1055/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Trick Gainney,False,G/1055/P,1055.0,G,P,6511.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,"(27.0, 31.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6511_03,Earth,True,G/1055/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,True,G/1055/P,1055.0,G,P,6511.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6512_01,Europa,False,A/80/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Mediton Oillepint,True,A/80/S,80.0,A,S,6512.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,-1.0,"(-0.001, 13.0]",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6512_02,Null,True,A/80/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Photons Drivery,True,A/80/S,80.0,A,S,6512.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6512_03,Europa,False,A/80/S,TRAPPIST-1e,28.0,False,0.0,3527.0,1.0,2929.0,2236.0,Hekaton Goortedant,False,A/80/S,80.0,A,S,6512.0,3.0,0.0,0.0,1.0,0.0,8693.0,9.070388411548738,1,0.0,"(27.0, 31.0]",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6513_01,Mars,False,F/1244/S,TRAPPIST-1e,20.0,False,57.0,0.0,1185.0,0.0,0.0,Cuses Pread,False,F/1244/S,1244.0,F,S,6513.0,1.0,0.0,0.0,1.0,0.0,1242.0,7.125283091510712,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6514_01,Europa,False,B/251/S,55 Cancri e,28.0,True,19.0,22.0,2974.0,3603.0,158.0,Preo Openduave,False,B/251/S,251.0,B,S,6514.0,1.0,0.0,0.0,1.0,1.0,6776.0,8.821289805136113,1,0.0,"(27.0, 31.0]",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6514_02,Europa,False,B/251/S,TRAPPIST-1e,42.0,False,0.0,6244.0,0.0,10912.0,4.0,Gravior Stersetery,False,B/251/S,251.0,B,S,6514.0,2.0,0.0,0.0,1.0,0.0,17160.0,9.750394646402302,1,0.0,"(41.0, 49.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6517_01,Earth,False,F/1350/P,PSO J318.5-22,32.0,False,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,False,F/1350/P,1350.0,F,P,6517.0,1.0,0.0,0.0,0.0,0.0,827.0,6.71901315438526,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6520_01,Earth,False,G/1060/S,Null,19.0,False,0.0,4.0,0.0,1785.0,3.0,Erie Horndley,False,G/1060/S,1060.0,G,S,6520.0,1.0,0.0,0.0,1.0,0.0,1792.0,7.491645473605133,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6522_01,Earth,False,F/1245/S,55 Cancri e,20.0,False,0.0,0.0,715.0,2.0,0.0,Breney Garden,True,F/1245/S,1245.0,F,S,6522.0,1.0,1.0,0.0,1.0,0.0,717.0,6.576469569048224,1,-1.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6523_01,Earth,True,F/1246/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Derine Bardina,True,F/1246/S,1246.0,F,S,6523.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6525_01,Earth,Null,F/1248/S,TRAPPIST-1e,21.0,False,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,False,F/1248/S,1248.0,F,S,6525.0,1.0,0.0,,1.0,0.0,2152.0,7.674617497364363,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6525_02,Earth,True,G/1061/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,True,G/1061/S,1061.0,G,S,6525.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(31.0, 35.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6525_03,Earth,True,G/1061/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,True,G/1061/S,1061.0,G,S,6525.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6526_01,Earth,True,G/1056/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Raulia Larks,True,G/1056/P,1056.0,G,P,6526.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6526_02,Earth,False,G/1056/P,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Robina Larks,False,G/1056/P,1056.0,G,P,6526.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6529_01,Earth,True,G/1063/S,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Davis Williotters,True,G/1063/S,1063.0,G,S,6529.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6530_01,Mars,False,E/436/S,TRAPPIST-1e,31.0,False,127.0,76.0,976.0,118.0,0.0,Neysma Bun,False,E/436/S,436.0,E,S,6530.0,1.0,0.0,0.0,1.0,0.0,1297.0,7.168579897264035,1,0.0,"(27.0, 31.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6531_01,Earth,True,G/1064/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,,Rena Hineyley,True,G/1064/S,1064.0,G,S,6531.0,1.0,1.0,1.0,1.0,0.0,,,0,0.0,"(13.0, 18.0]",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
6535_01,Mars,False,E/415/P,TRAPPIST-1e,35.0,False,771.0,0.0,183.0,0.0,0.0,Powl Cread,False,E/415/P,415.0,E,P,6535.0,1.0,0.0,0.0,0.0,0.0,954.0,6.86171134048073,1,0.0,"(31.0, 35.0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6539_01,Europa,False,C/242/S,TRAPPIST-1e,44.0,False,0.0,819.0,835.0,266.0,4056.0,Diskeh Hednigic,False,C/242/S,242.0,C,S,6539.0,1.0,0.0,0.0,1.0,0.0,5976.0,8.695674048824253,1,0.0,"(41.0, 49.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6540_01,Earth,False,G/1059/P,TRAPPIST-1e,13.0,False,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,True,G/1059/P,1059.0,G,P,6540.0,1.0,1.0,0.0,0.0,0.0,679.0,6.522092798170152,1,-1.0,"(-0.001, 13.0]",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6541_01,Earth,False,F/1356/P,TRAPPIST-1e,21.0,False,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,False,F/1356/P,1356.0,F,P,6541.0,1.0,0.0,0.0,0.0,0.0,717.0,6.576469569048224,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6544_01,Europa,False,C/243/S,TRAPPIST-1e,37.0,False,0.0,4616.0,339.0,2008.0,175.0,Taura Pumpeshaft,True,C/243/S,243.0,C,S,6544.0,1.0,1.0,0.0,1.0,0.0,7138.0,8.87332798950246,1,-1.0,"(35.0, 41.0]",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6545_01,Earth,False,F/1250/S,TRAPPIST-1e,,False,0.0,1362.0,0.0,1267.0,0.0,Bony Shieldson,True,F/1250/S,1250.0,F,S,6545.0,1.0,1.0,0.0,1.0,0.0,2629.0,7.874739125171811,1,-1.0,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6546_01,Earth,False,G/1060/P,TRAPPIST-1e,34.0,False,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,False,G/1060/P,1060.0,G,P,6546.0,1.0,0.0,0.0,0.0,0.0,394.0,5.978885764901122,1,0.0,"(31.0, 35.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6547_01,Mars,False,F/1358/P,55 Cancri e,21.0,False,861.0,0.0,310.0,0.0,0.0,Ale Pert,False,F/1358/P,1358.0,F,P,6547.0,1.0,0.0,0.0,0.0,0.0,1171.0,7.066466970136958,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6548_01,Earth,False,G/1065/S,TRAPPIST-1e,38.0,False,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,True,G/1065/S,1065.0,G,S,6548.0,1.0,1.0,0.0,1.0,0.0,1434.0,7.268920128193722,1,-1.0,"(35.0, 41.0]",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6549_01,Mars,False,F/1251/S,TRAPPIST-1e,31.0,False,1979.0,0.0,2.0,112.0,0.0,Eclass Flate,False,F/1251/S,1251.0,F,S,6549.0,1.0,0.0,0.0,1.0,0.0,2093.0,7.646831391430482,1,0.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6549_02,Mars,False,D/198/S,TRAPPIST-1e,61.0,Null,1143.0,0.0,580.0,0.0,0.0,Llat Flate,False,D/198/S,198.0,D,S,6549.0,2.0,0.0,0.0,1.0,,1723.0,7.452402451223638,1,0.0,"(49.0, 79.0]",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6552_01,Null,False,G/1061/P,TRAPPIST-1e,20.0,False,0.0,564.0,25.0,158.0,62.0,Fayey Webstenson,False,G/1061/P,1061.0,G,P,6552.0,1.0,0.0,0.0,0.0,0.0,809.0,6.697034247666484,1,0.0,"(18.0, 21.0]",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6553_01,Earth,False,F/1360/P,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,744.0,Bel Phillis,False,F/1360/P,1360.0,F,P,6553.0,1.0,0.0,0.0,0.0,0.0,744.0,6.61338421837956,1,0.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6556_01,Mars,True,F/1362/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nes Gine,True,F/1362/P,1362.0,F,P,6556.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6556_02,Mars,True,F/1362/P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,Morms Gine,True,F/1362/P,1362.0,F,P,6556.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,"(49.0, 79.0]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6557_01,Europa,False,E/417/P,55 Cancri e,38.0,False,0.0,201.0,0.0,1308.0,4085.0,Batares Airdring,False,E/417/P,417.0,E,P,6557.0,1.0,0.0,0.0,0.0,0.0,5594.0,8.629628620746026,1,0.0,"(35.0, 41.0]",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6558_01,Earth,False,F/1363/P,TRAPPIST-1e,31.0,False,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,True,F/1363/P,1363.0,F,P,6558.0,1.0,1.0,0.0,0.0,0.0,793.0,6.677083461247136,1,-1.0,"(27.0, 31.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6560_01,Earth,False,F/1253/S,TRAPPIST-1e,41.0,False,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,True,F/1253/S,1253.0,F,S,6560.0,1.0,1.0,0.0,1.0,0.0,732.0,6.597145701886651,1,-1.0,"(35.0, 41.0]",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6561_01,Europa,False,B/253/S,TRAPPIST-1e,29.0,False,19.0,4900.0,6.0,6324.0,2056.0,Aldeba Ainserfle,False,B/253/S,253.0,B,S,6561.0,1.0,0.0,0.0,1.0,0.0,13305.0,9.495970340301833,1,0.0,"(27.0, 31.0]",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
